"Text","Binary_Sentiment","Cont_Sentiment"
"wild things is a suspenseful thriller starring matt dillon , denise richards , and neve campbell that deals with all the issues   sex , love , murder , and betrayal matt dillon stars as sam lombardo","1.0","8.76888847351"
"kevin bacon gives one of his fair performances as ray duquette","1.0","37.0031051636"
"in the supporting cast , theresa russell plays the much oversexed sandra van ryan , daphne rubin vega gives an unappealing performance as cop gloria perez , and bill murray shines as sam's lawyer , ken bowden","0.0","-27.292257309"
"the rest of the cast , especially nick nolte and elias koteas , are unambiguously fantastic many stories are here , from the clash between the lieutenant ( elias koteas ) and the savage colonel ( a voracious nick nolte ) to the private ( ben chaplin ) who uses his love for the woman he left behind to keep him going","0.0","-18.1067428589"
"the rest of the cast , especially nick nolte and elias koteas , are unambiguously fantastic many stories are here , from the clash between the lieutenant ( elias koteas ) and the savage colonel ( a voracious nick nolte ) to the private ( ben chaplin ) who uses his love for the woman he left behind to keep him going","0.0","-18.1067428589"
"many stories are here , from the clash between the lieutenant ( elias koteas ) and the savage colonel ( a voracious nick nolte ) to the private ( ben chaplin ) who uses his love for the woman he left behind to keep him going","0.0","-22.2887458801"
"john travolta , whose role is nothing more than a cameo , seems not to have attacked his performance with that much verve","0.0","-55.6163330078"
"george clooney , whose role became a cameo in editing , gives a strange performance","0.0","-6.24168157578"
"the couple ( robin williams and nathan lane ) are about as archetypal , or as the less kind might put it ?","0.0","-7.25729131699"
"stereotypical , gays possible williams owns a nightclub featuring drag queens where his partner performs as the featured star williams is excellent as should be no surprise","0.0","-66.9548034668"
"the couple ( robin williams and nathan lane ) are about as archetypal , or as the less kind might put it ?","0.0","-7.25729131699"
"stereotypical , gays possible the real star is lane","1.0","12.730014801"
"edward norton is an insomniac trying to enlighten his dull life by going to a variety of disease therapy sessions , until he meets marla ( helena bonham carter )  helena bonham carter however really had no purpose","0.0","-90.9929733276"
"norton is soon assigned to a job that calls for traveling , and it's on a plane that he meets tyler durden ( brad pitt )  i guess brad pitt was right for this role , because i felt like beating him up myself","0.0","-49.4223403931"
"that about sums up the dreadful ugliness of 102 dalmatians , a cold pea soup of cute animals , stupid home alone antics , a boring puppy love subplot between dumb humans , and glenn close reprising her best joan crawford impression  cruella de vil ( glenn close ) is released from prison due to the   cure   of her puppy homicide urges by one dr  how low have glenn close and gerard depardieu ( as the film's villain ) sunk in the film business ?","0.0","-68.259185791"
"it's almost laughable in a sadistic way to watch close walk around in costumes that seem to be pulled from the wardrobe of flash gordon","0.0","-99.1560058594"
"how low have glenn close and gerard depardieu ( as the film's villain ) sunk in the film business ?","0.0","-44.1824951172"
"it's almost laughable in a sadistic way to watch close walk around in costumes that seem to be pulled from the wardrobe of flash gordon","0.0","-99.1560058594"
"i must say from the outset that i have never been much of a kurt russell fan russell gives a fine performance , as do most of the cast , one that is not upstaged by the action orchestrated in the second half of the film russell plays jeff , one half of a married couple travelling with his wife amy ( kathleen quinlan ) cross country to san diego to start a new job and a new life russell , as mentioned earlier , is very good in his role , and kathleen quinlan is nowhere near as annoying as she was in apollo 13","1.0","108.735084534"
"russell plays jeff , one half of a married couple travelling with his wife amy ( kathleen quinlan ) cross country to san diego to start a new job and a new life russell , as mentioned earlier , is very good in his role , and kathleen quinlan is nowhere near as annoying as she was in apollo 13","0.0","-114.681655884"
"walsh ) who offers to take them to a nearby diner to call for a tow truck walsh , as the possibly evil truck driver , is terrific   he is one of the best of the fine batch of character actors hollywood doesn't seem to know what to do with , but director jonathan mostow is on the right track here","0.0","-31.8716583252"
"this is the kind of role that could easily be turned into a flat stereotype , but john hurt , in what is certainly his best performance in a decade and possibly the most impressive of his long and distinguished career , turns   erstwhile fogy   giles into a three dimensional human being","1.0","5.00862455368"
"just as giles is about to leave , however , he notices ronnie bostock ( jason priestley ) , and , suddenly , it's love at first sight jason priestley , cashing in on his beverly hills 90210 image , is surprisingly effective as the shallow ronnie","0.0","-12.8743572235"
